# This file contains the data of initial population
# of objectives = 1, # of constraints = 10, # of real_var = 3, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
-2.878755e+06	1.737774e+01	1.862226e+01	1.712599e+01	-9.125187e+00	5.312771e-01	-1.312771e-01	1.081374e-01	4.186260e-02	9.789319e-01	2.210681e-01	3.741176e-01	-2.566958e+00	9.311128e+00	-9.256464e+00	182	1.000000e+14
-1.910572e+06	1.246163e+00	3.475384e+01	-2.575599e+01	3.375679e+01	-1.913978e-01	5.913978e-01	-1.519354e-02	1.651935e-01	5.112195e-01	6.887805e-01	1.976540e+00	1.316051e+00	1.737692e+01	-2.596258e+01	297	1.000000e+14
-2.893259e+06	1.898953e+01	1.701047e+01	1.703215e+01	-9.031348e+00	3.281386e-01	7.186142e-02	1.205221e-01	2.947786e-02	1.150614e+00	4.938601e-02	8.245466e-01	-3.926667e+00	8.505236e+00	-9.031348e+00	177	1.000000e+14
-2.814004e+06	1.742779e+00	3.425722e+01	-2.686970e+01	3.487050e+01	-2.635616e-01	6.635616e-01	4.969591e-02	1.003041e-01	5.749798e-01	6.250202e-01	2.136552e+00	-2.767892e+00	1.712861e+01	-2.713326e+01	298	1.000000e+14
-2.982885e+06	1.357426e+01	2.242574e+01	6.288813e+00	1.711986e+00	1.784369e-01	2.215631e-01	9.438113e-02	5.561887e-02	9.039211e-01	2.960789e-01	1.156488e+00	-4.199779e+00	1.121287e+01	0.000000e+00	2	1.000000e+14
-2.153236e+06	8.806934e+00	2.719307e+01	8.516821e+00	-5.160214e-01	6.445813e-01	-2.445813e-01	2.221144e-02	1.277886e-01	2.974409e-01	9.025591e-01	1.228825e-01	8.710542e-01	1.359653e+01	-7.606028e-01	67	1.000000e+14
-2.809862e+06	8.779666e+00	2.722033e+01	-6.950177e-01	8.695817e+00	2.284888e-01	1.715112e-01	6.523448e-02	8.476552e-02	6.167193e-01	5.832807e-01	1.045505e+00	-2.999502e+00	1.361017e+01	-6.950177e-01	66	1.000000e+14
-2.666145e+06	2.081293e+01	1.518707e+01	2.268743e+01	-1.468663e+01	6.585929e-01	-2.585929e-01	1.239985e-01	2.600151e-02	1.171715e+00	2.828522e-02	9.181395e-02	1.876530e+00	7.593533e+00	-1.494522e+01	234	1.000000e+14
-2.861692e+06	1.898504e+01	1.701496e+01	1.728109e+01	-9.280287e+00	3.519360e-01	4.806400e-02	1.172743e-01	3.272570e-02	1.143280e+00	5.672036e-02	7.717794e-01	-4.792828e-01	8.507482e+00	-9.280287e+00	184	1.000000e+14
-2.266574e+06	5.321376e+00	3.067862e+01	-1.214625e+01	2.014705e+01	4.160371e-03	3.958396e-01	1.615056e-02	1.338494e-01	5.774116e-01	6.225884e-01	1.542919e+00	1.078339e+00	1.533931e+01	-1.214625e+01	209	1.000000e+14
-2.270584e+06	2.552017e+01	1.047983e+01	2.698361e+01	-1.898281e+01	3.334759e-01	6.652414e-02	1.543173e-01	-4.317344e-03	1.524991e+00	-3.249910e-01	8.127120e-01	-1.336423e+00	5.239914e+00	-1.931212e+01	278	1.000000e+14
-2.266539e+06	2.561202e+01	1.038798e+01	2.634706e+01	-1.834626e+01	1.053713e-01	2.946287e-01	1.535690e-01	-3.568954e-03	1.546998e+00	-3.469982e-01	1.318499e+00	-1.040364e+00	5.193990e+00	-1.869683e+01	272	1.000000e+14
-2.905561e+06	1.340423e+01	2.259577e+01	3.414460e+00	4.586340e+00	2.564602e-02	3.743540e-01	8.369514e-02	6.630486e-02	9.589676e-01	2.410324e-01	1.495278e+00	-1.286942e+00	1.129789e+01	0.000000e+00	6	1.000000e+14
-2.530257e+06	1.283879e+01	2.316121e+01	1.375986e+01	-5.759060e+00	6.744925e-01	-2.744925e-01	6.072277e-02	8.927723e-02	5.757809e-01	6.242191e-01	5.655907e-02	-4.151365e+00	1.158060e+01	-6.033553e+00	147	1.000000e+14
-2.879309e+06	1.392999e+01	2.207001e+01	9.986438e+00	-1.985639e+00	3.678632e-01	3.213682e-02	8.808593e-02	6.191407e-02	8.351703e-01	3.648297e-01	7.364633e-01	-1.987752e+00	1.103501e+01	-1.985639e+00	87	1.000000e+14
-2.533068e+06	1.220652e+01	2.379348e+01	1.161333e+01	-3.612530e+00	5.963197e-01	-1.963197e-01	5.892060e-02	9.107940e-02	5.856167e-01	6.143833e-01	2.298953e-01	9.833675e-01	1.189674e+01	-3.808850e+00	120	1.000000e+14
-2.387248e+06	2.450318e+01	1.149682e+01	2.654255e+01	-1.854175e+01	5.709958e-01	-1.709958e-01	1.496623e-01	3.376644e-04	1.440074e+00	-2.400736e-01	2.860472e-01	-1.866695e+00	5.748410e+00	-1.895282e+01	275	1.000000e+14
-2.948726e+06	1.206846e+01	2.393154e+01	4.046406e-01	7.596159e+00	-3.144426e-03	4.031444e-01	8.532715e-02	6.467285e-02	9.060846e-01	2.939154e-01	1.559117e+00	-4.152824e+00	1.196577e+01	-3.144426e-03	22	1.000000e+14
-2.872699e+06	1.785757e+01	1.814243e+01	1.018717e+01	-2.186371e+00	-9.888443e-02	4.988844e-01	1.047057e-01	4.529429e-02	1.208689e+00	-8.688933e-03	1.771406e+00	7.694649e-01	9.071214e+00	-2.293944e+00	92	1.000000e+14
-2.329982e+06	1.634143e+00	3.436586e+01	-7.248125e+00	1.524892e+01	3.987209e-01	1.279059e-03	2.044482e-02	1.295552e-01	5.665541e-02	1.143345e+00	6.680408e-01	-2.643585e+00	1.718293e+01	-7.248125e+00	157	1.000000e+14
-2.518881e+06	5.585298e+00	3.041470e+01	-1.160789e+01	1.960868e+01	5.806902e-03	3.941931e-01	3.379474e-02	1.162053e-01	5.891554e-01	6.108446e-01	1.539268e+00	-6.397248e-01	1.520735e+01	-1.160789e+01	204	1.000000e+14
-2.914957e+06	1.490399e+01	2.109601e+01	2.102283e+00	5.898516e+00	-2.425640e-01	6.425640e-01	9.224775e-02	5.775225e-02	1.118515e+00	8.148511e-02	2.089993e+00	-3.616527e+00	1.054801e+01	-2.425640e-01	53	1.000000e+14
-2.782714e+06	1.617302e+01	1.982698e+01	1.659261e+01	-8.591810e+00	6.053911e-01	-2.053911e-01	9.427395e-02	5.572605e-02	8.622010e-01	3.377990e-01	2.097809e-01	-4.493975e-01	9.913489e+00	-8.797201e+00	174	1.000000e+14
-2.743930e+06	1.206931e+01	2.393069e+01	9.680622e+00	-1.679823e+00	5.004845e-01	-1.004845e-01	7.242430e-02	7.757570e-02	6.414102e-01	5.585898e-01	4.423956e-01	-2.842575e+00	1.196534e+01	-1.780307e+00	83	1.000000e+14
-1.199911e+06	1.087408e+00	3.491259e+01	3.412304e-01	7.659569e+00	6.726015e-01	-2.726015e-01	-6.118576e-02	2.111858e-01	-3.250290e-01	1.525029e+00	6.075206e-02	-3.402492e+00	1.745630e+01	-6.588162e-01	65	1.000000e+14
-2.931670e+06	1.562955e+01	2.037045e+01	4.085328e+00	3.915471e+00	-2.135046e-01	6.135046e-01	9.459807e-02	5.540193e-02	1.140996e+00	5.900367e-02	2.025559e+00	-1.874270e+00	1.018523e+01	-2.135046e-01	50	1.000000e+14
-2.706336e+06	7.618831e-01	3.523812e+01	-1.535297e+01	2.335377e+01	1.775207e-01	2.224793e-01	4.332016e-02	1.066798e-01	2.181292e-01	9.818708e-01	1.158519e+00	-2.671475e+00	1.761906e+01	-1.535297e+01	240	1.000000e+14
-2.534945e+06	2.339455e+01	1.260545e+01	2.379065e+01	-1.578985e+01	3.381572e-01	6.184282e-02	1.422243e-01	7.775693e-03	1.403379e+00	-2.033791e-01	8.023318e-01	1.518301e+00	6.302726e+00	-1.599323e+01	251	1.000000e+14
-2.454083e+06	2.410191e+01	1.189809e+01	2.293613e+01	-1.493533e+01	-4.067714e-02	4.406771e-01	1.442074e-01	5.792650e-03	1.486579e+00	-2.865786e-01	1.642340e+00	1.673111e-01	5.949044e+00	-1.526259e+01	238	1.000000e+14
-2.808595e+06	5.756220e+00	3.024378e+01	-3.772939e+00	1.177374e+01	3.014639e-01	9.853607e-02	5.922976e-02	9.077024e-02	3.938734e-01	8.061266e-01	8.836936e-01	-4.027751e+00	1.512189e+01	-3.772939e+00	119	1.000000e+14
-2.551960e+06	2.323121e+01	1.276879e+01	2.220063e+01	-1.419983e+01	1.157450e-01	2.842550e-01	1.402352e-01	9.764804e-03	1.425539e+00	-2.255391e-01	1.295497e+00	1.162455e+00	6.384396e+00	-1.442537e+01	230	1.000000e+14
-2.032285e+06	7.694807e-01	3.523052e+01	-2.462916e+01	3.262996e+01	-1.226776e-01	5.226776e-01	-6.912550e-03	1.569125e-01	4.463647e-01	7.536353e-01	1.824163e+00	6.912105e-01	1.761526e+01	-2.475875e+01	295	1.000000e+14
-2.862416e+06	1.284258e+01	2.315742e+01	8.782313e+00	-7.815134e-01	3.907518e-01	9.248201e-03	8.303635e-02	6.696365e-02	7.569291e-01	4.430709e-01	6.857112e-01	-3.585259e+00	1.157871e+01	-7.815134e-01	68	1.000000e+14
-2.597965e+06	2.257697e+01	1.342303e+01	2.374008e+01	-1.573928e+01	5.131387e-01	-1.131387e-01	1.390026e-01	1.099739e-02	1.324887e+00	-1.248869e-01	4.143368e-01	-2.142362e+00	6.711514e+00	-1.597731e+01	249	1.000000e+14
-2.515683e+06	2.374130e+01	1.225870e+01	2.299278e+01	-1.499198e+01	9.678948e-02	3.032105e-01	1.446678e-01	5.332157e-03	1.453750e+00	-2.537504e-01	1.337528e+00	-4.195220e+00	6.129352e+00	-1.524573e+01	237	1.000000e+14
-2.905929e+06	1.467391e+01	2.132609e+01	1.087280e+01	-2.872006e+00	3.541885e-01	4.581150e-02	9.455636e-02	5.544364e-02	8.864109e-01	3.135891e-01	7.667848e-01	-3.671125e+00	1.066305e+01	-2.872006e+00	101	1.000000e+14
-2.788833e+06	1.975566e+01	1.624434e+01	2.125589e+01	-1.325509e+01	6.372828e-01	-2.372828e-01	1.215703e-01	2.842973e-02	1.103090e+00	9.690984e-02	1.390659e-01	-4.397846e+00	8.122169e+00	-1.349238e+01	222	1.000000e+14
-2.701049e+06	2.187792e+01	1.412208e+01	1.744711e+01	-9.446310e+00	-1.994287e-01	5.994287e-01	1.322244e-01	1.777558e-02	1.406628e+00	-2.066275e-01	1.994347e+00	-3.615834e+00	7.061039e+00	-9.852366e+00	189	1.000000e+14
-2.266796e+06	8.354091e+00	2.764591e+01	6.656772e+00	1.344028e+00	5.855520e-01	-1.855520e-01	2.857693e-02	1.214231e-01	3.194258e-01	8.805742e-01	2.537711e-01	1.978201e-01	1.382295e+01	-1.855520e-01	42	1.000000e+14
-2.760360e+06	1.413451e+01	2.186549e+01	1.363840e+01	-5.637605e+00	5.756038e-01	-1.756038e-01	8.274690e-02	6.725310e-02	7.351608e-01	4.648392e-01	2.758299e-01	-2.307738e+00	1.093275e+01	-5.813208e+00	142	1.000000e+14
-2.768207e+06	2.095155e+01	1.504845e+01	1.560913e+01	-7.608328e+00	-1.862601e-01	5.862601e-01	1.274714e-01	2.252865e-02	1.364453e+00	-1.644534e-01	1.965148e+00	-3.991779e+00	7.524226e+00	-7.959042e+00	169	1.000000e+14
-3.030521e+06	1.758281e+00	3.424172e+01	-2.155578e+01	2.955658e+01	-8.665144e-02	4.866514e-01	6.775763e-02	8.224237e-02	4.675064e-01	7.324936e-01	1.744281e+00	-3.764160e+00	1.712086e+01	-2.164243e+01	290	1.000000e+14
-2.893184e+06	1.003123e+01	2.596877e+01	-7.625863e+00	1.562666e+01	-2.055053e-01	6.055053e-01	7.448817e-02	7.551183e-02	8.978535e-01	3.021465e-01	2.007821e+00	-4.010605e+00	1.298439e+01	-7.831369e+00	165	1.000000e+14
-2.968201e+06	1.715487e+01	1.884513e+01	9.727805e+00	-1.727006e+00	-2.515060e-02	4.251506e-01	1.111807e-01	3.881931e-02	1.156449e+00	4.355061e-02	1.607912e+00	-4.923603e+00	9.422565e+00	-1.752156e+00	82	1.000000e+14
-2.451228e+06	2.421326e+01	1.178674e+01	2.465400e+01	-1.665320e+01	2.628696e-01	1.371304e-01	1.482046e-01	1.795424e-03	1.459076e+00	-2.590758e-01	9.692706e-01	-4.352643e+00	5.893370e+00	-1.691227e+01	257	1.000000e+14
-1.428594e+06	2.754797e-01	3.572452e+01	-4.937281e+00	1.293808e+01	5.343481e-01	-1.343481e-01	-4.416063e-02	1.941606e-01	-1.917072e-01	1.391707e+00	3.673082e-01	4.085111e-01	1.786226e+01	-5.307497e+00	136	1.000000e+14
-3.144827e+06	1.243537e+00	3.475646e+01	-2.894678e+01	3.694758e+01	-2.961170e-01	6.961170e-01	7.915879e-02	7.084121e-02	5.727359e-01	6.272641e-01	2.208739e+00	-4.583511e+00	1.737823e+01	-2.924290e+01	299	1.000000e+14
-1.532992e+06	3.914744e+00	3.208526e+01	3.848953e+00	4.151846e+00	6.830635e-01	-2.830635e-01	-3.309127e-02	1.830913e-01	-1.196959e-01	1.319696e+00	3.755402e-02	-2.223071e-01	1.604263e+01	-4.358507e-01	60	1.000000e+14
-2.300731e+06	2.279659e+00	3.372034e+01	-1.783116e+01	2.583196e+01	5.319486e-03	3.946805e-01	1.446944e-02	1.355306e-01	4.297404e-01	7.702596e-01	1.540349e+00	1.542344e-01	1.686017e+01	-1.783116e+01	265	1.000000e+14
-2.313286e+06	2.501120e+01	1.098880e+01	2.753821e+01	-1.953741e+01	6.594639e-01	-2.594639e-01	1.518867e-01	-1.886672e-03	1.463579e+00	-2.635789e-01	8.988264e-02	-5.446298e-01	5.494400e+00	-2.006234e+01	282	1.000000e+14
-2.990099e+06	2.811354e+00	3.318865e+01	-8.393293e+00	1.639409e+01	2.995714e-01	1.004286e-01	6.803045e-02	8.196955e-02	2.243172e-01	9.756828e-01	8.878899e-01	-4.574654e+00	1.659432e+01	-8.393293e+00	172	1.000000e+14
-2.630974e+06	5.422101e+00	3.057790e+01	-5.834477e+00	1.383528e+01	2.416036e-01	1.583964e-01	4.435205e-02	1.056480e-01	4.210558e-01	7.789442e-01	1.016425e+00	-2.218759e+00	1.528895e+01	-5.834477e+00	143	1.000000e+14
-2.260191e+06	2.552804e+01	1.047196e+01	2.768007e+01	-1.967927e+01	5.294100e-01	-1.294100e-01	1.552099e-01	-5.209851e-03	1.509451e+00	-3.094512e-01	3.782576e-01	-4.842577e+00	5.235982e+00	-2.012334e+01	283	1.000000e+14
-2.794273e+06	1.439843e+01	2.160157e+01	1.301311e+01	-5.012310e+00	5.153306e-01	-1.153306e-01	8.596925e-02	6.403075e-02	7.875705e-01	4.124295e-01	4.094766e-01	-2.079636e+00	1.080079e+01	-5.127640e+00	134	1.000000e+14
-2.821863e+06	1.851212e+01	1.748788e+01	1.978434e+01	-1.178354e+01	6.367142e-01	-2.367142e-01	1.133176e-01	3.668244e-02	1.014718e+00	1.852824e-01	1.403267e-01	-4.814335e+00	8.743938e+00	-1.202025e+01	207	1.000000e+14
-2.903932e+06	1.796318e+01	1.803682e+01	9.350890e+00	-1.350091e+00	-1.870021e-01	5.870021e-01	1.072006e-01	4.279937e-02	1.234796e+00	-3.479588e-02	1.966793e+00	-1.393527e+00	9.018410e+00	-1.571889e+00	80	1.000000e+14
-2.935230e+06	6.074432e+00	2.992557e+01	-3.728573e+00	1.172937e+01	2.835469e-01	1.164531e-01	6.976678e-02	8.023322e-02	4.261449e-01	7.738551e-01	9.234220e-01	-4.956414e+00	1.496278e+01	-3.728573e+00	117	1.000000e+14
-2.733955e+06	1.512331e+01	2.087669e+01	1.541248e+01	-7.411677e+00	6.116300e-01	-2.116300e-01	8.632688e-02	6.367312e-02	7.842092e-01	4.157908e-01	1.959472e-01	2.368920e-01	1.043835e+01	-7.623307e+00	162	1.000000e+14
-2.920621e+06	6.845660e+00	2.915434e+01	-1.243043e+01	2.043123e+01	-1.259719e-01	5.259719e-01	6.593755e-02	8.406245e-02	7.213049e-01	4.786951e-01	1.831468e+00	-3.234876e+00	1.457717e+01	-1.255640e+01	214	1.000000e+14
-2.603483e+06	6.110416e+00	2.988958e+01	-3.071219e+00	1.107202e+01	3.075599e-01	9.244008e-02	4.432903e-02	1.056710e-01	4.097206e-01	7.902794e-01	8.701766e-01	-2.304363e+00	1.494479e+01	-3.071219e+00	107	1.000000e+14
-2.927119e+06	1.475232e+01	2.124768e+01	2.692360e+00	5.308439e+00	-1.831923e-01	5.831923e-01	9.402033e-02	5.597967e-02	1.094150e+00	1.058505e-01	1.958346e+00	-4.137672e+00	1.062384e+01	-1.831923e-01	41	1.000000e+14
-2.878407e+06	1.869510e+01	1.730490e+01	1.725559e+01	-9.254788e+00	3.887800e-01	1.121995e-02	1.163399e-01	3.366009e-02	1.114568e+00	8.543187e-02	6.900833e-01	-1.047102e+00	8.652452e+00	-9.254788e+00	181	1.000000e+14
-2.712364e+06	2.133900e+01	1.466100e+01	2.028857e+01	-1.228777e+01	2.891856e-01	1.108144e-01	1.305987e-01	1.940130e-02	1.294911e+00	-9.491107e-02	9.109189e-01	6.313907e-01	7.330501e+00	-1.238268e+01	213	1.000000e+14
-2.860552e+06	1.107047e+01	2.492953e+01	-3.768543e-01	8.377654e+00	5.335164e-02	3.466484e-01	7.281072e-02	7.718928e-02	8.321197e-01	3.678803e-01	1.433845e+00	-1.755248e+00	1.246477e+01	-3.768543e-01	58	1.000000e+14
-2.871124e+06	3.441094e+00	3.255891e+01	-2.391063e+01	3.191142e+01	-2.899392e-01	6.899392e-01	5.598010e-02	9.401990e-02	6.598041e-01	5.401959e-01	2.195041e+00	-2.948087e+00	1.627945e+01	-2.420056e+01	294	1.000000e+14
-2.908352e+06	1.769820e+01	1.830180e+01	1.634671e+01	-8.345913e+00	4.331617e-01	-3.316169e-02	1.119746e-01	3.802544e-02	1.038048e+00	1.619522e-01	5.916737e-01	-3.150647e+00	9.150898e+00	-8.379075e+00	171	1.000000e+14
-2.715518e+06	2.143400e+01	1.456600e+01	1.678566e+01	-8.784861e+00	-1.653943e-01	5.653943e-01	1.284776e-01	2.152238e-02	1.382111e+00	-1.821109e-01	1.918881e+00	-1.610889e+00	7.283001e+00	-9.132367e+00	180	1.000000e+14
-2.908567e+06	1.890078e+01	1.709922e+01	1.393839e+01	-5.937588e+00	5.521834e-02	3.447817e-01	1.179452e-01	3.205481e-02	1.219673e+00	-1.967276e-02	1.429706e+00	-3.240267e+00	8.549608e+00	-5.957261e+00	146	1.000000e+14
-2.791524e+06	1.405904e+01	2.194096e+01	7.230453e+00	7.703463e-01	1.860781e-01	2.139219e-01	8.010116e-02	6.989884e-02	9.265667e-01	2.734333e-01	1.139544e+00	1.563018e+00	1.097048e+01	0.000000e+00	12	1.000000e+14
-2.611706e+06	1.272701e+01	2.327299e+01	1.140118e+01	-3.400377e+00	5.483137e-01	-1.483137e-01	6.575247e-02	8.424753e-02	6.546626e-01	5.453374e-01	3.363416e-01	8.283431e-01	1.163650e+01	-3.548690e+00	115	1.000000e+14
-2.959188e+06	4.189038e+00	3.181096e+01	-1.592118e+01	2.392198e+01	-5.646128e-02	4.564613e-01	6.511476e-02	8.488524e-02	5.607809e-01	6.392191e-01	1.677339e+00	-3.473968e+00	1.590548e+01	-1.597764e+01	250	1.000000e+14
-2.032510e+06	3.327963e+00	3.267204e+01	-1.136527e+01	1.936607e+01	1.652933e-01	2.347067e-01	-5.611487e-04	1.505611e-01	3.653093e-01	8.346907e-01	1.185632e+00	1.675612e+00	1.633602e+01	-1.136583e+01	200	1.000000e+14
-2.682946e+06	1.507103e+01	2.092897e+01	1.562606e+01	-7.625262e+00	6.299677e-01	-2.299677e-01	8.162109e-02	6.837891e-02	7.700526e-01	4.299474e-01	1.552860e-01	1.337512e-01	1.046448e+01	-7.855230e+00	166	1.000000e+14
-2.959222e+06	2.649753e-01	3.573502e+01	-1.941108e+01	2.741187e+01	7.532633e-02	3.246737e-01	5.984396e-02	9.015604e-02	2.778272e-01	9.221728e-01	1.385120e+00	-3.242879e+00	1.786751e+01	-1.941108e+01	279	1.000000e+14
-2.816023e+06	1.064043e+01	2.535957e+01	8.160799e-01	7.184719e+00	1.522555e-01	2.477445e-01	6.914578e-02	8.085422e-02	7.609289e-01	4.390711e-01	1.214541e+00	-1.345525e+00	1.267978e+01	0.000000e+00	10	1.000000e+14
-2.654825e+06	2.222252e+01	1.377748e+01	2.145963e+01	-1.345884e+01	2.597260e-01	1.402740e-01	1.366359e-01	1.336408e-02	1.349863e+00	-1.498633e-01	9.762412e-01	-1.522841e+00	6.888738e+00	-1.360870e+01	223	1.000000e+14
-2.698757e+06	1.070242e+01	2.529758e+01	-5.857212e+00	1.385801e+01	-1.879095e-01	5.879095e-01	5.730686e-02	9.269314e-02	9.197457e-01	2.802543e-01	1.968805e+00	5.502494e-01	1.264879e+01	-6.045122e+00	148	1.000000e+14
-2.252866e+06	2.581533e+01	1.018467e+01	2.682118e+01	-1.882038e+01	1.414900e-01	2.585100e-01	1.553938e-01	-5.393841e-03	1.554811e+00	-3.548107e-01	1.238412e+00	1.122138e+00	5.092336e+00	-1.918059e+01	276	1.000000e+14
-2.907269e+06	2.646142e+00	3.335386e+01	-1.634060e+01	2.434140e+01	3.310655e-02	3.668935e-01	5.888868e-02	9.111132e-02	4.280983e-01	7.719017e-01	1.478736e+00	-3.009854e+00	1.667693e+01	-1.634060e+01	252	1.000000e+14
-2.793561e+06	2.041211e+01	1.558789e+01	1.933022e+01	-1.132942e+01	3.428016e-01	5.719845e-02	1.255770e-01	2.442303e-02	1.229579e+00	-2.957878e-02	7.920336e-01	-1.511125e-01	7.793944e+00	-1.135900e+01	199	1.000000e+14
-2.892392e+06	1.159041e+01	2.440959e+01	2.884999e-02	7.971949e+00	2.466462e-02	3.753354e-01	7.726145e-02	7.273855e-02	8.708592e-01	3.291408e-01	1.497454e+00	-2.311024e+00	1.220479e+01	0.000000e+00	8	1.000000e+14
-2.304239e+06	2.530595e+01	1.069405e+01	2.654285e+01	-1.854205e+01	3.024049e-01	9.759512e-02	1.529242e-01	-2.924169e-03	1.515531e+00	-3.155308e-01	8.816072e-01	-1.683909e+00	5.347026e+00	-1.886051e+01	273	1.000000e+14
-2.839049e+06	1.486031e+01	2.113969e+01	9.218292e+00	-1.217492e+00	2.280439e-01	1.719561e-01	8.787643e-02	6.212357e-02	9.524679e-01	2.475321e-01	1.046491e+00	-8.335479e-02	1.056985e+01	-1.217492e+00	76	1.000000e+14
-2.914983e+06	1.813250e+01	1.786750e+01	1.111809e+01	-3.117291e+00	-6.616370e-02	4.661637e-01	1.121560e-01	3.784397e-02	1.213121e+00	-1.312051e-02	1.698852e+00	-4.167660e+00	8.933748e+00	-3.196575e+00	109	1.000000e+14
-2.742246e+06	1.073158e+01	2.526842e+01	-7.512634e+00	1.551343e+01	-2.741704e-01	6.741704e-01	5.957142e-02	9.042858e-02	9.543708e-01	2.456292e-01	2.160076e+00	-1.611387e-01	1.263421e+01	-7.786804e+00	164	1.000000e+14
-2.804093e+06	1.908546e+01	1.691454e+01	2.016775e+01	-1.216695e+01	6.092185e-01	-2.092185e-01	1.165298e-01	3.347024e-02	1.065567e+00	1.344329e-01	2.012943e-01	-2.362405e+00	8.457272e+00	-1.237616e+01	212	1.000000e+14
-2.791324e+06	1.141290e+01	2.458710e+01	-3.524115e+00	1.152491e+01	-1.437141e-01	5.437141e-01	6.625602e-02	8.374398e-02	9.333683e-01	2.666317e-01	1.870809e+00	-4.271283e-01	1.229355e+01	-3.667829e+00	116	1.000000e+14
-2.906344e+06	1.831489e+01	1.768511e+01	1.118784e+01	-3.187044e+00	-9.117355e-02	4.911735e-01	1.124563e-01	3.754367e-02	1.227643e+00	-2.764269e-02	1.754308e+00	-4.020544e+00	8.842554e+00	-3.305861e+00	110	1.000000e+14
-2.802123e+06	1.859863e+01	1.740137e+01	1.963652e+01	-1.163572e+01	6.143642e-01	-2.143642e-01	1.119277e-01	3.807226e-02	1.029524e+00	1.704761e-01	1.898844e-01	8.370560e-01	8.700686e+00	-1.185009e+01	205	1.000000e+14
