r_norm     va     vt
0.20323	2.54144	10.61121
0.21558	2.62822	10.34498
0.23834	2.92043	10.39767
0.26873	3.44262	10.87073
0.30422	4.15139	11.57936
0.34292	4.98111	12.32596
0.38348	5.85737	12.96116
0.42499	6.68395	13.34556
0.46680	7.38864	13.43123
0.50843	7.93257	13.23930
0.54952	8.29916	12.81552
0.58977	8.51329	12.24901
0.62894	8.58137	11.57793
0.66683	8.51624	10.83709
0.70327	8.34077	10.06386
0.73810	8.06936	9.27693
0.77119	7.71766	8.49200
0.80239	7.30488	7.72519
0.83161	6.85331	6.99297
0.85875	6.37586	6.30023
0.88370	5.87681	5.64312
0.90639	5.36558	5.02325
0.92674	4.85123	4.44196
0.94470	4.33945	3.89786
0.96019	3.82704	3.38213
0.97317	3.30222	2.87938
0.98361	2.74728	2.37009
0.99146	2.14708	1.83761
0.99671	1.52017	1.29421
0.99934	1.02573	0.87097
