r_norm     va     vt
0.20323	8.73087	11.71682
0.21558	8.84544	11.19061
0.23834	9.26949	10.60749
0.26873	10.07705	10.22750
0.30422	11.22587	10.06417
0.34292	12.62910	10.04462
0.38348	14.18529	10.08895
0.42499	15.78651	10.13110
0.46680	17.33972	10.13119
0.50843	18.74080	10.05324
0.54952	19.92437	9.88903
0.58977	20.87805	9.65517
0.62894	21.58029	9.35833
0.66683	22.02578	9.00872
0.70327	22.22018	8.61733
0.73810	22.16238	8.18933
0.77119	21.85007	7.72758
0.80239	21.32585	7.24885
0.83161	20.64956	6.77234
0.85875	19.83200	6.29870
0.88370	18.87057	5.82411
0.90639	17.76073	5.34435
0.92674	16.50415	4.85717
0.94470	15.10619	4.36127
0.96019	13.56779	3.85392
0.97317	11.87735	3.32874
0.98361	10.01064	2.77581
0.99146	7.92993	2.18144
0.99671	5.61833	1.53740
0.99934	3.63090	0.99095
